"Any","Codi_Districte","Nom_Districte","Codi_Barri","Nom_Barri","Preu_mitja_habitatge","Valor"
2017,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Nou. Euros/m2 construït",4040.2
2017,6,"Gràcia",28,"Vallcarca i els Penitents","Nou. Euros/m2 construït",3735.1
2017,6,"Gràcia",29,"el Coll","Nou. Euros/m2 construït",2817.5
2017,6,"Gràcia",30,"la Salut","Nou. Euros/m2 construït",3337.4
2017,6,"Gràcia",31,"la Vila de Gràcia","Nou. Euros/m2 construït",4945.8
2017,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Nou. Euros/m2 construït",2248.2
2017,7,"Horta-Guinardó",33,"el Baix Guinardó","Nou. Euros/m2 construït",4065.2
2017,7,"Horta-Guinardó",34,"Can Baró","Nou. Euros/m2 construït",NA
2017,7,"Horta-Guinardó",35,"el Guinardó","Nou. Euros/m2 construït",NA
2017,7,"Horta-Guinardó",36,"la Font d'en Fargues","Nou. Euros/m2 construït",3229.6
2017,7,"Horta-Guinardó",37,"el Carmel","Nou. Euros/m2 construït",2246.4
2017,7,"Horta-Guinardó",38,"la Teixonera","Nou. Euros/m2 construït",2394.6
2017,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Nou. Euros/m2 construït",2242.1
2017,7,"Horta-Guinardó",40,"Montbau","Nou. Euros/m2 construït",2137.6
2017,7,"Horta-Guinardó",41,"la Vall d'Hebron","Nou. Euros/m2 construït",3384
2017,7,"Horta-Guinardó",42,"la Clota","Nou. Euros/m2 construït",NA
2017,7,"Horta-Guinardó",43,"Horta","Nou. Euros/m2 construït",2713.5
2017,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Nou. Euros/m2 construït",3733.8
2017,8,"Nou Barris",45,"Porta","Nou. Euros/m2 construït",NA
2017,8,"Nou Barris",46,"el Turó de la Peira","Nou. Euros/m2 construït",1688.2
2017,8,"Nou Barris",47,"Can Peguera","Nou. Euros/m2 construït",NA
2017,8,"Nou Barris",48,"la Guineueta","Nou. Euros/m2 construït",NA
2017,8,"Nou Barris",49,"Canyelles","Nou. Euros/m2 construït",NA
2017,8,"Nou Barris",50,"les Roquetes","Nou. Euros/m2 construït",NA
2017,8,"Nou Barris",51,"Verdun","Nou. Euros/m2 construït",NA
2017,8,"Nou Barris",52,"la Prosperitat","Nou. Euros/m2 construït",NA
2017,8,"Nou Barris",53,"la Trinitat Nova","Nou. Euros/m2 construït",NA
2017,8,"Nou Barris",54,"Torre Baró","Nou. Euros/m2 construït",NA
2017,8,"Nou Barris",55,"Ciutat Meridiana","Nou. Euros/m2 construït",NA
2017,8,"Nou Barris",56,"Vallbona","Nou. Euros/m2 construït",NA
2017,9,"Sant Andreu",57,"la Trinitat Vella","Nou. Euros/m2 construït",NA
2017,9,"Sant Andreu",58,"Baró de Viver","Nou. Euros/m2 construït",NA
2017,9,"Sant Andreu",59,"el Bon Pastor","Nou. Euros/m2 construït",1289
2017,9,"Sant Andreu",60,"Sant Andreu","Nou. Euros/m2 construït",NA
2017,9,"Sant Andreu",61,"la Sagrera","Nou. Euros/m2 construït",NA
2017,9,"Sant Andreu",62,"el Congrés i els Indians","Nou. Euros/m2 construït",4443.3
2017,9,"Sant Andreu",63,"Navas","Nou. Euros/m2 construït",5144
2017,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Nou. Euros/m2 construït",4871
2017,10,"Sant Martí",65,"el Clot","Nou. Euros/m2 construït",3305
2017,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Nou. Euros/m2 construït",NA
2017,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Nou. Euros/m2 construït",NA
2017,10,"Sant Martí",68,"el Poblenou","Nou. Euros/m2 construït",4760.8
2017,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Nou. Euros/m2 construït",3164.6
2017,10,"Sant Martí",70,"el Besòs i el Maresme","Nou. Euros/m2 construït",2581.1
2017,10,"Sant Martí",71,"Provençals del Poblenou","Nou. Euros/m2 construït",2881.1
2017,10,"Sant Martí",72,"Sant Martí de Provençals","Nou. Euros/m2 construït",3063.3
2017,10,"Sant Martí",73,"la Verneda i la Pau","Nou. Euros/m2 construït",2417.2
2017,1,"Ciutat Vella",1,"el Raval","Usat. Euros/m2 construït",3468.9
2017,1,"Ciutat Vella",2,"el Barri Gòtic","Usat. Euros/m2 construït",4441.9
2017,1,"Ciutat Vella",3,"la Barceloneta","Usat. Euros/m2 construït",4551.3
2017,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Usat. Euros/m2 construït",4506.9
2017,2,"Eixample",5,"el Fort Pienc","Usat. Euros/m2 construït",4217.6
2017,2,"Eixample",6,"la Sagrada Família","Usat. Euros/m2 construït",3494.5
2017,2,"Eixample",7,"la Dreta de l'Eixample","Usat. Euros/m2 construït",4731
2017,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","Usat. Euros/m2 construït",4178.8
2017,2,"Eixample",9,"la Nova Esquerra de l'Eixample","Usat. Euros/m2 construït",4030.3
2017,2,"Eixample",10,"Sant Antoni","Usat. Euros/m2 construït",3322.7
2017,3,"Sants-Montjuïc",11,"el Poble Sec","Usat. Euros/m2 construït",3524.8
2017,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Usat. Euros/m2 construït",1381.4
2017,3,"Sants-Montjuïc",13,"la Marina de Port","Usat. Euros/m2 construït",2497
2017,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Usat. Euros/m2 construït",3056.9
2017,3,"Sants-Montjuïc",15,"Hostafrancs","Usat. Euros/m2 construït",3270.9
2017,3,"Sants-Montjuïc",16,"la Bordeta","Usat. Euros/m2 construït",2958.9
2017,3,"Sants-Montjuïc",17,"Sants - Badal","Usat. Euros/m2 construït",2782.2
2017,3,"Sants-Montjuïc",18,"Sants","Usat. Euros/m2 construït",4743
2017,4,"Les Corts",19,"les Corts","Usat. Euros/m2 construït",4138.7
2017,4,"Les Corts",20,"la Maternitat i Sant Ramon","Usat. Euros/m2 construït",3995.1
2017,4,"Les Corts",21,"Pedralbes","Usat. Euros/m2 construït",5290.3
2017,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Usat. Euros/m2 construït",2887.9
2017,5,"Sarrià-Sant Gervasi",23,"Sarrià","Usat. Euros/m2 construït",6177.7
2017,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Usat. Euros/m2 construït",5688.5
2017,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Usat. Euros/m2 construït",5081.1
2017,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Usat. Euros/m2 construït",4797.6
2017,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Usat. Euros/m2 construït",4903.1
2017,6,"Gràcia",28,"Vallcarca i els Penitents","Usat. Euros/m2 construït",3564.8
2017,6,"Gràcia",29,"el Coll","Usat. Euros/m2 construït",2720
2017,6,"Gràcia",30,"la Salut","Usat. Euros/m2 construït",3862
2017,6,"Gràcia",31,"la Vila de Gràcia","Usat. Euros/m2 construït",4552.9
2017,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Usat. Euros/m2 construït",4011.9
2017,7,"Horta-Guinardó",33,"el Baix Guinardó","Usat. Euros/m2 construït",3518.3
2017,7,"Horta-Guinardó",34,"Can Baró","Usat. Euros/m2 construït",2423.7
2017,7,"Horta-Guinardó",35,"el Guinardó","Usat. Euros/m2 construït",2740
2017,7,"Horta-Guinardó",36,"la Font d'en Fargues","Usat. Euros/m2 construït",3420.5
2017,7,"Horta-Guinardó",37,"el Carmel","Usat. Euros/m2 construït",2120.8
2017,7,"Horta-Guinardó",38,"la Teixonera","Usat. Euros/m2 construït",2161.4
2017,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Usat. Euros/m2 construït",2045.2
2017,7,"Horta-Guinardó",40,"Montbau","Usat. Euros/m2 construït",2230.8
2017,7,"Horta-Guinardó",41,"la Vall d'Hebron","Usat. Euros/m2 construït",3710.5
2017,7,"Horta-Guinardó",42,"la Clota","Usat. Euros/m2 construït",NA
2017,7,"Horta-Guinardó",43,"Horta","Usat. Euros/m2 construït",2573.5
2017,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Usat. Euros/m2 construït",2546.7
2017,8,"Nou Barris",45,"Porta","Usat. Euros/m2 construït",2478.1
2017,8,"Nou Barris",46,"el Turó de la Peira","Usat. Euros/m2 construït",1775.2
2017,8,"Nou Barris",47,"Can Peguera","Usat. Euros/m2 construït",1713.6
2017,8,"Nou Barris",48,"la Guineueta","Usat. Euros/m2 construït",2245
2017,8,"Nou Barris",49,"Canyelles","Usat. Euros/m2 construït",1586.9
2017,8,"Nou Barris",50,"les Roquetes","Usat. Euros/m2 construït",1837
2017,8,"Nou Barris",51,"Verdun","Usat. Euros/m2 construït",2023.6
2017,8,"Nou Barris",52,"la Prosperitat","Usat. Euros/m2 construït",2020.1
2017,8,"Nou Barris",53,"la Trinitat Nova","Usat. Euros/m2 construït",1381.7
2017,8,"Nou Barris",54,"Torre Baró","Usat. Euros/m2 construït",1380.5
2017,8,"Nou Barris",55,"Ciutat Meridiana","Usat. Euros/m2 construït",1216.1
2017,8,"Nou Barris",56,"Vallbona","Usat. Euros/m2 construït",2243.7
2017,9,"Sant Andreu",57,"la Trinitat Vella","Usat. Euros/m2 construït",2057.9
2017,9,"Sant Andreu",58,"Baró de Viver","Usat. Euros/m2 construït",2763
2017,9,"Sant Andreu",59,"el Bon Pastor","Usat. Euros/m2 construït",1936.4
2017,9,"Sant Andreu",60,"Sant Andreu","Usat. Euros/m2 construït",2781.9
2017,9,"Sant Andreu",61,"la Sagrera","Usat. Euros/m2 construït",3303.8
2017,9,"Sant Andreu",62,"el Congrés i els Indians","Usat. Euros/m2 construït",2672.9
2017,9,"Sant Andreu",63,"Navas","Usat. Euros/m2 construït",3871.5
2017,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Usat. Euros/m2 construït",3927.3
2017,10,"Sant Martí",65,"el Clot","Usat. Euros/m2 construït",3687.5
2017,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Usat. Euros/m2 construït",3821.2
2017,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Usat. Euros/m2 construït",4315.3
2017,10,"Sant Martí",68,"el Poblenou","Usat. Euros/m2 construït",4285.7
2017,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Usat. Euros/m2 construït",7020.2
2017,10,"Sant Martí",70,"el Besòs i el Maresme","Usat. Euros/m2 construït",2951
2017,10,"Sant Martí",71,"Provençals del Poblenou","Usat. Euros/m2 construït",5043.6
2017,10,"Sant Martí",72,"Sant Martí de Provençals","Usat. Euros/m2 construït",3332.2
2017,10,"Sant Martí",73,"la Verneda i la Pau","Usat. Euros/m2 construït",2026.4
