"Any","Codi_Districte","Nom_Districte","Codi_Barri","Nom_Barri","Preu_mitja_habitatge","Valor"
2016,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Nou. Euros/m2 construït",3780.8
2016,6,"Gràcia",28,"Vallcarca i els Penitents","Nou. Euros/m2 construït",3283.5
2016,6,"Gràcia",29,"el Coll","Nou. Euros/m2 construït",2913.5
2016,6,"Gràcia",30,"la Salut","Nou. Euros/m2 construït",NA
2016,6,"Gràcia",31,"la Vila de Gràcia","Nou. Euros/m2 construït",3526.1
2016,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Nou. Euros/m2 construït",4484.7
2016,7,"Horta-Guinardó",33,"el Baix Guinardó","Nou. Euros/m2 construït",NA
2016,7,"Horta-Guinardó",34,"Can Baró","Nou. Euros/m2 construït",NA
2016,7,"Horta-Guinardó",35,"el Guinardó","Nou. Euros/m2 construït",NA
2016,7,"Horta-Guinardó",36,"la Font d'en Fargues","Nou. Euros/m2 construït",2494.7
2016,7,"Horta-Guinardó",37,"el Carmel","Nou. Euros/m2 construït",1832.2
2016,7,"Horta-Guinardó",38,"la Teixonera","Nou. Euros/m2 construït",1640.8
2016,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Nou. Euros/m2 construït",1844.1
2016,7,"Horta-Guinardó",40,"Montbau","Nou. Euros/m2 construït",1904.2
2016,7,"Horta-Guinardó",41,"la Vall d'Hebron","Nou. Euros/m2 construït",NA
2016,7,"Horta-Guinardó",42,"la Clota","Nou. Euros/m2 construït",342.6
2016,7,"Horta-Guinardó",43,"Horta","Nou. Euros/m2 construït",3356.1
2016,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Nou. Euros/m2 construït",NA
2016,8,"Nou Barris",45,"Porta","Nou. Euros/m2 construït",NA
2016,8,"Nou Barris",46,"el Turó de la Peira","Nou. Euros/m2 construït",NA
2016,8,"Nou Barris",47,"Can Peguera","Nou. Euros/m2 construït",NA
2016,8,"Nou Barris",48,"la Guineueta","Nou. Euros/m2 construït",NA
2016,8,"Nou Barris",49,"Canyelles","Nou. Euros/m2 construït",NA
2016,8,"Nou Barris",50,"les Roquetes","Nou. Euros/m2 construït",NA
2016,8,"Nou Barris",51,"Verdun","Nou. Euros/m2 construït",NA
2016,8,"Nou Barris",52,"la Prosperitat","Nou. Euros/m2 construït",NA
2016,8,"Nou Barris",53,"la Trinitat Nova","Nou. Euros/m2 construït",NA
2016,8,"Nou Barris",54,"Torre Baró","Nou. Euros/m2 construït",NA
2016,8,"Nou Barris",55,"Ciutat Meridiana","Nou. Euros/m2 construït",NA
2016,8,"Nou Barris",56,"Vallbona","Nou. Euros/m2 construït",NA
2016,9,"Sant Andreu",57,"la Trinitat Vella","Nou. Euros/m2 construït",NA
2016,9,"Sant Andreu",58,"Baró de Viver","Nou. Euros/m2 construït",NA
2016,9,"Sant Andreu",59,"el Bon Pastor","Nou. Euros/m2 construït",NA
2016,9,"Sant Andreu",60,"Sant Andreu","Nou. Euros/m2 construït",NA
2016,9,"Sant Andreu",61,"la Sagrera","Nou. Euros/m2 construït",NA
2016,9,"Sant Andreu",62,"el Congrés i els Indians","Nou. Euros/m2 construït",2013.3
2016,9,"Sant Andreu",63,"Navas","Nou. Euros/m2 construït",3031.5
2016,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Nou. Euros/m2 construït",4332.4
2016,10,"Sant Martí",65,"el Clot","Nou. Euros/m2 construït",3102.8
2016,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Nou. Euros/m2 construït",3313.8
2016,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Nou. Euros/m2 construït",NA
2016,10,"Sant Martí",68,"el Poblenou","Nou. Euros/m2 construït",4944.9
2016,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Nou. Euros/m2 construït",NA
2016,10,"Sant Martí",70,"el Besòs i el Maresme","Nou. Euros/m2 construït",2670.1
2016,10,"Sant Martí",71,"Provençals del Poblenou","Nou. Euros/m2 construït",2159.1
2016,10,"Sant Martí",72,"Sant Martí de Provençals","Nou. Euros/m2 construït",3574.1
2016,10,"Sant Martí",73,"la Verneda i la Pau","Nou. Euros/m2 construït",1972.2
2016,1,"Ciutat Vella",1,"el Raval","Usat. Euros/m2 construït",2798.6
2016,1,"Ciutat Vella",2,"el Barri Gòtic","Usat. Euros/m2 construït",3862.5
2016,1,"Ciutat Vella",3,"la Barceloneta","Usat. Euros/m2 construït",4109.5
2016,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Usat. Euros/m2 construït",3590.4
2016,2,"Eixample",5,"el Fort Pienc","Usat. Euros/m2 construït",3421.7
2016,2,"Eixample",6,"la Sagrada Família","Usat. Euros/m2 construït",2785.8
2016,2,"Eixample",7,"la Dreta de l'Eixample","Usat. Euros/m2 construït",3576.3
2016,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","Usat. Euros/m2 construït",3888.6
2016,2,"Eixample",9,"la Nova Esquerra de l'Eixample","Usat. Euros/m2 construït",3217.6
2016,2,"Eixample",10,"Sant Antoni","Usat. Euros/m2 construït",3024.7
2016,3,"Sants-Montjuïc",11,"el Poble Sec","Usat. Euros/m2 construït",2528.3
2016,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Usat. Euros/m2 construït",1088.7
2016,3,"Sants-Montjuïc",13,"la Marina de Port","Usat. Euros/m2 construït",2098.2
2016,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Usat. Euros/m2 construït",2398.5
2016,3,"Sants-Montjuïc",15,"Hostafrancs","Usat. Euros/m2 construït",2477.9
2016,3,"Sants-Montjuïc",16,"la Bordeta","Usat. Euros/m2 construït",2254
2016,3,"Sants-Montjuïc",17,"Sants - Badal","Usat. Euros/m2 construït",2280.6
2016,3,"Sants-Montjuïc",18,"Sants","Usat. Euros/m2 construït",2992.9
2016,4,"Les Corts",19,"les Corts","Usat. Euros/m2 construït",3464.3
2016,4,"Les Corts",20,"la Maternitat i Sant Ramon","Usat. Euros/m2 construït",3355.6
2016,4,"Les Corts",21,"Pedralbes","Usat. Euros/m2 construït",4454.8
2016,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Usat. Euros/m2 construït",2989
2016,5,"Sarrià-Sant Gervasi",23,"Sarrià","Usat. Euros/m2 construït",4514.9
2016,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Usat. Euros/m2 construït",4712.2
2016,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Usat. Euros/m2 construït",4795.9
2016,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Usat. Euros/m2 construït",4336
2016,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Usat. Euros/m2 construït",3746.2
2016,6,"Gràcia",28,"Vallcarca i els Penitents","Usat. Euros/m2 construït",3288
2016,6,"Gràcia",29,"el Coll","Usat. Euros/m2 construït",2135.3
2016,6,"Gràcia",30,"la Salut","Usat. Euros/m2 construït",3188.6
2016,6,"Gràcia",31,"la Vila de Gràcia","Usat. Euros/m2 construït",3712.6
2016,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Usat. Euros/m2 construït",3692.4
2016,7,"Horta-Guinardó",33,"el Baix Guinardó","Usat. Euros/m2 construït",2994.9
2016,7,"Horta-Guinardó",34,"Can Baró","Usat. Euros/m2 construït",2157.1
2016,7,"Horta-Guinardó",35,"el Guinardó","Usat. Euros/m2 construït",2411.4
2016,7,"Horta-Guinardó",36,"la Font d'en Fargues","Usat. Euros/m2 construït",2457.3
2016,7,"Horta-Guinardó",37,"el Carmel","Usat. Euros/m2 construït",1744.3
2016,7,"Horta-Guinardó",38,"la Teixonera","Usat. Euros/m2 construït",1889.4
2016,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Usat. Euros/m2 construït",1734.5
2016,7,"Horta-Guinardó",40,"Montbau","Usat. Euros/m2 construït",1906.2
2016,7,"Horta-Guinardó",41,"la Vall d'Hebron","Usat. Euros/m2 construït",3123.9
2016,7,"Horta-Guinardó",42,"la Clota","Usat. Euros/m2 construït",NA
2016,7,"Horta-Guinardó",43,"Horta","Usat. Euros/m2 construït",2171.7
2016,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Usat. Euros/m2 construït",2169.3
2016,8,"Nou Barris",45,"Porta","Usat. Euros/m2 construït",2031.5
2016,8,"Nou Barris",46,"el Turó de la Peira","Usat. Euros/m2 construït",1552.8
2016,8,"Nou Barris",47,"Can Peguera","Usat. Euros/m2 construït",613.9
2016,8,"Nou Barris",48,"la Guineueta","Usat. Euros/m2 construït",1879.9
2016,8,"Nou Barris",49,"Canyelles","Usat. Euros/m2 construït",1793.4
2016,8,"Nou Barris",50,"les Roquetes","Usat. Euros/m2 construït",1675.9
2016,8,"Nou Barris",51,"Verdun","Usat. Euros/m2 construït",1663.5
2016,8,"Nou Barris",52,"la Prosperitat","Usat. Euros/m2 construït",1837.4
2016,8,"Nou Barris",53,"la Trinitat Nova","Usat. Euros/m2 construït",1266.2
2016,8,"Nou Barris",54,"Torre Baró","Usat. Euros/m2 construït",1341.5
2016,8,"Nou Barris",55,"Ciutat Meridiana","Usat. Euros/m2 construït",1084.7
2016,8,"Nou Barris",56,"Vallbona","Usat. Euros/m2 construït",1594.1
2016,9,"Sant Andreu",57,"la Trinitat Vella","Usat. Euros/m2 construït",1945.8
2016,9,"Sant Andreu",58,"Baró de Viver","Usat. Euros/m2 construït",3111.9
2016,9,"Sant Andreu",59,"el Bon Pastor","Usat. Euros/m2 construït",1644.1
2016,9,"Sant Andreu",60,"Sant Andreu","Usat. Euros/m2 construït",2349.2
2016,9,"Sant Andreu",61,"la Sagrera","Usat. Euros/m2 construït",2649.1
2016,9,"Sant Andreu",62,"el Congrés i els Indians","Usat. Euros/m2 construït",2174.7
2016,9,"Sant Andreu",63,"Navas","Usat. Euros/m2 construït",3095.6
2016,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Usat. Euros/m2 construït",3306.1
2016,10,"Sant Martí",65,"el Clot","Usat. Euros/m2 construït",3229.3
2016,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Usat. Euros/m2 construït",3089.1
2016,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Usat. Euros/m2 construït",4550.7
2016,10,"Sant Martí",68,"el Poblenou","Usat. Euros/m2 construït",3249.2
2016,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Usat. Euros/m2 construït",5645.7
2016,10,"Sant Martí",70,"el Besòs i el Maresme","Usat. Euros/m2 construït",2185.7
2016,10,"Sant Martí",71,"Provençals del Poblenou","Usat. Euros/m2 construït",3558.6
2016,10,"Sant Martí",72,"Sant Martí de Provençals","Usat. Euros/m2 construït",3026.8
2016,10,"Sant Martí",73,"la Verneda i la Pau","Usat. Euros/m2 construït",1770.9
