"Any","Codi_Districte","Nom_Districte","Codi_Barri","Nom_Barri","Preu_mitja_habitatge","Valor"
2014,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Nou. Euros/m2 construït",2705.6
2014,6,"Gràcia",28,"Vallcarca i els Penitents","Nou. Euros/m2 construït",2741.6
2014,6,"Gràcia",29,"el Coll","Nou. Euros/m2 construït",1943.8
2014,6,"Gràcia",30,"la Salut","Nou. Euros/m2 construït",NA
2014,6,"Gràcia",31,"la Vila de Gràcia","Nou. Euros/m2 construït",3924.3
2014,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Nou. Euros/m2 construït",3712.7
2014,7,"Horta-Guinardó",33,"el Baix Guinardó","Nou. Euros/m2 construït",2971.7
2014,7,"Horta-Guinardó",34,"Can Baró","Nou. Euros/m2 construït",NA
2014,7,"Horta-Guinardó",35,"el Guinardó","Nou. Euros/m2 construït",3300.7
2014,7,"Horta-Guinardó",36,"la Font d'en Fargues","Nou. Euros/m2 construït",NA
2014,7,"Horta-Guinardó",37,"el Carmel","Nou. Euros/m2 construït",1528.4
2014,7,"Horta-Guinardó",38,"la Teixonera","Nou. Euros/m2 construït",1447.8
2014,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Nou. Euros/m2 construït",1328
2014,7,"Horta-Guinardó",40,"Montbau","Nou. Euros/m2 construït",1252.5
2014,7,"Horta-Guinardó",41,"la Vall d'Hebron","Nou. Euros/m2 construït",2082
2014,7,"Horta-Guinardó",42,"la Clota","Nou. Euros/m2 construït",1494.7
2014,7,"Horta-Guinardó",43,"Horta","Nou. Euros/m2 construït",1794
2014,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Nou. Euros/m2 construït",1400.4
2014,8,"Nou Barris",45,"Porta","Nou. Euros/m2 construït",NA
2014,8,"Nou Barris",46,"el Turó de la Peira","Nou. Euros/m2 construït",NA
2014,8,"Nou Barris",47,"Can Peguera","Nou. Euros/m2 construït",NA
2014,8,"Nou Barris",48,"la Guineueta","Nou. Euros/m2 construït",NA
2014,8,"Nou Barris",49,"Canyelles","Nou. Euros/m2 construït",NA
2014,8,"Nou Barris",50,"les Roquetes","Nou. Euros/m2 construït",NA
2014,8,"Nou Barris",51,"Verdun","Nou. Euros/m2 construït",NA
2014,8,"Nou Barris",52,"la Prosperitat","Nou. Euros/m2 construït",NA
2014,8,"Nou Barris",53,"la Trinitat Nova","Nou. Euros/m2 construït",NA
2014,8,"Nou Barris",54,"Torre Baró","Nou. Euros/m2 construït",NA
2014,8,"Nou Barris",55,"Ciutat Meridiana","Nou. Euros/m2 construït",NA
2014,8,"Nou Barris",56,"Vallbona","Nou. Euros/m2 construït",NA
2014,9,"Sant Andreu",57,"la Trinitat Vella","Nou. Euros/m2 construït",4490.7
2014,9,"Sant Andreu",58,"Baró de Viver","Nou. Euros/m2 construït",NA
2014,9,"Sant Andreu",59,"el Bon Pastor","Nou. Euros/m2 construït",NA
2014,9,"Sant Andreu",60,"Sant Andreu","Nou. Euros/m2 construït",NA
2014,9,"Sant Andreu",61,"la Sagrera","Nou. Euros/m2 construït",NA
2014,9,"Sant Andreu",62,"el Congrés i els Indians","Nou. Euros/m2 construït",1746.7
2014,9,"Sant Andreu",63,"Navas","Nou. Euros/m2 construït",1660.9
2014,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Nou. Euros/m2 construït",2601.3
2014,10,"Sant Martí",65,"el Clot","Nou. Euros/m2 construït",3680.1
2014,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Nou. Euros/m2 construït",1498.4
2014,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Nou. Euros/m2 construït",2939.9
2014,10,"Sant Martí",68,"el Poblenou","Nou. Euros/m2 construït",3302.3
2014,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Nou. Euros/m2 construït",4077.6
2014,10,"Sant Martí",70,"el Besòs i el Maresme","Nou. Euros/m2 construït",2472.6
2014,10,"Sant Martí",71,"Provençals del Poblenou","Nou. Euros/m2 construït",3331
2014,10,"Sant Martí",72,"Sant Martí de Provençals","Nou. Euros/m2 construït",2401.2
2014,10,"Sant Martí",73,"la Verneda i la Pau","Nou. Euros/m2 construït",1516.8
2014,1,"Ciutat Vella",1,"el Raval","Usat. Euros/m2 construït",2073.5
2014,1,"Ciutat Vella",2,"el Barri Gòtic","Usat. Euros/m2 construït",2730.3
2014,1,"Ciutat Vella",3,"la Barceloneta","Usat. Euros/m2 construït",3493.3
2014,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Usat. Euros/m2 construït",2601.9
2014,2,"Eixample",5,"el Fort Pienc","Usat. Euros/m2 construït",2947.5
2014,2,"Eixample",6,"la Sagrada Família","Usat. Euros/m2 construït",2448.7
2014,2,"Eixample",7,"la Dreta de l'Eixample","Usat. Euros/m2 construït",3227.7
2014,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","Usat. Euros/m2 construït",3068
2014,2,"Eixample",9,"la Nova Esquerra de l'Eixample","Usat. Euros/m2 construït",3337.9
2014,2,"Eixample",10,"Sant Antoni","Usat. Euros/m2 construït",2769.7
2014,3,"Sants-Montjuïc",11,"el Poble Sec","Usat. Euros/m2 construït",1607.2
2014,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Usat. Euros/m2 construït",684.5
2014,3,"Sants-Montjuïc",13,"la Marina de Port","Usat. Euros/m2 construït",1876.8
2014,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Usat. Euros/m2 construït",2188.7
2014,3,"Sants-Montjuïc",15,"Hostafrancs","Usat. Euros/m2 construït",2174.8
2014,3,"Sants-Montjuïc",16,"la Bordeta","Usat. Euros/m2 construït",1727.3
2014,3,"Sants-Montjuïc",17,"Sants - Badal","Usat. Euros/m2 construït",1780
2014,3,"Sants-Montjuïc",18,"Sants","Usat. Euros/m2 construït",2177
2014,4,"Les Corts",19,"les Corts","Usat. Euros/m2 construït",2902
2014,4,"Les Corts",20,"la Maternitat i Sant Ramon","Usat. Euros/m2 construït",3048.7
2014,4,"Les Corts",21,"Pedralbes","Usat. Euros/m2 construït",5133.9
2014,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Usat. Euros/m2 construït",3823.7
2014,5,"Sarrià-Sant Gervasi",23,"Sarrià","Usat. Euros/m2 construït",4309.4
2014,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Usat. Euros/m2 construït",4166.6
2014,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Usat. Euros/m2 construït",3414.2
2014,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Usat. Euros/m2 construït",3279.3
2014,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Usat. Euros/m2 construït",2935.9
2014,6,"Gràcia",28,"Vallcarca i els Penitents","Usat. Euros/m2 construït",1992.1
2014,6,"Gràcia",29,"el Coll","Usat. Euros/m2 construït",2301.5
2014,6,"Gràcia",30,"la Salut","Usat. Euros/m2 construït",2674.4
2014,6,"Gràcia",31,"la Vila de Gràcia","Usat. Euros/m2 construït",3181.6
2014,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Usat. Euros/m2 construït",2725.7
2014,7,"Horta-Guinardó",33,"el Baix Guinardó","Usat. Euros/m2 construït",2528.9
2014,7,"Horta-Guinardó",34,"Can Baró","Usat. Euros/m2 construït",2118.8
2014,7,"Horta-Guinardó",35,"el Guinardó","Usat. Euros/m2 construït",2130.7
2014,7,"Horta-Guinardó",36,"la Font d'en Fargues","Usat. Euros/m2 construït",2564
2014,7,"Horta-Guinardó",37,"el Carmel","Usat. Euros/m2 construït",1521.3
2014,7,"Horta-Guinardó",38,"la Teixonera","Usat. Euros/m2 construït",1922.7
2014,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Usat. Euros/m2 construït",1102.7
2014,7,"Horta-Guinardó",40,"Montbau","Usat. Euros/m2 construït",1701
2014,7,"Horta-Guinardó",41,"la Vall d'Hebron","Usat. Euros/m2 construït",2623.1
2014,7,"Horta-Guinardó",42,"la Clota","Usat. Euros/m2 construït",2076.1
2014,7,"Horta-Guinardó",43,"Horta","Usat. Euros/m2 construït",1716.2
2014,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Usat. Euros/m2 construït",1924.2
2014,8,"Nou Barris",45,"Porta","Usat. Euros/m2 construït",1683.1
2014,8,"Nou Barris",46,"el Turó de la Peira","Usat. Euros/m2 construït",1538.6
2014,8,"Nou Barris",47,"Can Peguera","Usat. Euros/m2 construït",NA
2014,8,"Nou Barris",48,"la Guineueta","Usat. Euros/m2 construït",1795.9
2014,8,"Nou Barris",49,"Canyelles","Usat. Euros/m2 construït",1787.2
2014,8,"Nou Barris",50,"les Roquetes","Usat. Euros/m2 construït",1213.4
2014,8,"Nou Barris",51,"Verdun","Usat. Euros/m2 construït",1635.7
2014,8,"Nou Barris",52,"la Prosperitat","Usat. Euros/m2 construït",1597.6
2014,8,"Nou Barris",53,"la Trinitat Nova","Usat. Euros/m2 construït",968.2
2014,8,"Nou Barris",54,"Torre Baró","Usat. Euros/m2 construït",1710.2
2014,8,"Nou Barris",55,"Ciutat Meridiana","Usat. Euros/m2 construït",868.1
2014,8,"Nou Barris",56,"Vallbona","Usat. Euros/m2 construït",2060.5
2014,9,"Sant Andreu",57,"la Trinitat Vella","Usat. Euros/m2 construït",1808.1
2014,9,"Sant Andreu",58,"Baró de Viver","Usat. Euros/m2 construït",NA
2014,9,"Sant Andreu",59,"el Bon Pastor","Usat. Euros/m2 construït",1426.2
2014,9,"Sant Andreu",60,"Sant Andreu","Usat. Euros/m2 construït",2025.1
2014,9,"Sant Andreu",61,"la Sagrera","Usat. Euros/m2 construït",2175.4
2014,9,"Sant Andreu",62,"el Congrés i els Indians","Usat. Euros/m2 construït",1951.9
2014,9,"Sant Andreu",63,"Navas","Usat. Euros/m2 construït",2797.6
2014,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Usat. Euros/m2 construït",2618.7
2014,10,"Sant Martí",65,"el Clot","Usat. Euros/m2 construït",2870.3
2014,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Usat. Euros/m2 construït",2652.5
2014,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Usat. Euros/m2 construït",2757.2
2014,10,"Sant Martí",68,"el Poblenou","Usat. Euros/m2 construït",3070.3
2014,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Usat. Euros/m2 construït",6832.5
2014,10,"Sant Martí",70,"el Besòs i el Maresme","Usat. Euros/m2 construït",2202.6
2014,10,"Sant Martí",71,"Provençals del Poblenou","Usat. Euros/m2 construït",4514.2
2014,10,"Sant Martí",72,"Sant Martí de Provençals","Usat. Euros/m2 construït",2784.5
2014,10,"Sant Martí",73,"la Verneda i la Pau","Usat. Euros/m2 construït",1418.7
