"Any","Codi_Districte","Nom_Districte","Codi_Barri","Nom_Barri","Preu_mitja_habitatge","Valor"
2018,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Nou. Euros/m2 construït",5754.6
2018,6,"Gràcia",28,"Vallcarca i els Penitents","Nou. Euros/m2 construït",3972.8
2018,6,"Gràcia",29,"el Coll","Nou. Euros/m2 construït",2743.6
2018,6,"Gràcia",30,"la Salut","Nou. Euros/m2 construït",NA
2018,6,"Gràcia",31,"la Vila de Gràcia","Nou. Euros/m2 construït",4757.1
2018,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Nou. Euros/m2 construït",NA
2018,7,"Horta-Guinardó",33,"el Baix Guinardó","Nou. Euros/m2 construït",5442.5
2018,7,"Horta-Guinardó",34,"Can Baró","Nou. Euros/m2 construït",NA
2018,7,"Horta-Guinardó",35,"el Guinardó","Nou. Euros/m2 construït",3130.2
2018,7,"Horta-Guinardó",36,"la Font d'en Fargues","Nou. Euros/m2 construït",NA
2018,7,"Horta-Guinardó",37,"el Carmel","Nou. Euros/m2 construït",2618
2018,7,"Horta-Guinardó",38,"la Teixonera","Nou. Euros/m2 construït",2218.1
2018,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Nou. Euros/m2 construït",1981.1
2018,7,"Horta-Guinardó",40,"Montbau","Nou. Euros/m2 construït",2690.4
2018,7,"Horta-Guinardó",41,"la Vall d'Hebron","Nou. Euros/m2 construït",2586.2
2018,7,"Horta-Guinardó",42,"la Clota","Nou. Euros/m2 construït",1076.8
2018,7,"Horta-Guinardó",43,"Horta","Nou. Euros/m2 construït",3137
2018,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Nou. Euros/m2 construït",NA
2018,8,"Nou Barris",45,"Porta","Nou. Euros/m2 construït",NA
2018,8,"Nou Barris",46,"el Turó de la Peira","Nou. Euros/m2 construït",NA
2018,8,"Nou Barris",47,"Can Peguera","Nou. Euros/m2 construït",NA
2018,8,"Nou Barris",48,"la Guineueta","Nou. Euros/m2 construït",NA
2018,8,"Nou Barris",49,"Canyelles","Nou. Euros/m2 construït",NA
2018,8,"Nou Barris",50,"les Roquetes","Nou. Euros/m2 construït",NA
2018,8,"Nou Barris",51,"Verdun","Nou. Euros/m2 construït",NA
2018,8,"Nou Barris",52,"la Prosperitat","Nou. Euros/m2 construït",NA
2018,8,"Nou Barris",53,"la Trinitat Nova","Nou. Euros/m2 construït",NA
2018,8,"Nou Barris",54,"Torre Baró","Nou. Euros/m2 construït",NA
2018,8,"Nou Barris",55,"Ciutat Meridiana","Nou. Euros/m2 construït",NA
2018,8,"Nou Barris",56,"Vallbona","Nou. Euros/m2 construït",NA
2018,9,"Sant Andreu",57,"la Trinitat Vella","Nou. Euros/m2 construït",NA
2018,9,"Sant Andreu",58,"Baró de Viver","Nou. Euros/m2 construït",NA
2018,9,"Sant Andreu",59,"el Bon Pastor","Nou. Euros/m2 construït",3192.3
2018,9,"Sant Andreu",60,"Sant Andreu","Nou. Euros/m2 construït",5581.6
2018,9,"Sant Andreu",61,"la Sagrera","Nou. Euros/m2 construït",NA
2018,9,"Sant Andreu",62,"el Congrés i els Indians","Nou. Euros/m2 construït",1935.5
2018,9,"Sant Andreu",63,"Navas","Nou. Euros/m2 construït",4562.8
2018,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Nou. Euros/m2 construït",4725.4
2018,10,"Sant Martí",65,"el Clot","Nou. Euros/m2 construït",5298
2018,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Nou. Euros/m2 construït",NA
2018,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Nou. Euros/m2 construït",NA
2018,10,"Sant Martí",68,"el Poblenou","Nou. Euros/m2 construït",4708.8
2018,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Nou. Euros/m2 construït",NA
2018,10,"Sant Martí",70,"el Besòs i el Maresme","Nou. Euros/m2 construït",3774.8
2018,10,"Sant Martí",71,"Provençals del Poblenou","Nou. Euros/m2 construït",3301
2018,10,"Sant Martí",72,"Sant Martí de Provençals","Nou. Euros/m2 construït",3853.5
2018,10,"Sant Martí",73,"la Verneda i la Pau","Nou. Euros/m2 construït",2290.1
2018,1,"Ciutat Vella",1,"el Raval","Usat. Euros/m2 construït",3759.5
2018,1,"Ciutat Vella",2,"el Barri Gòtic","Usat. Euros/m2 construït",4653.4
2018,1,"Ciutat Vella",3,"la Barceloneta","Usat. Euros/m2 construït",4913
2018,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Usat. Euros/m2 construït",4816.4
2018,2,"Eixample",5,"el Fort Pienc","Usat. Euros/m2 construït",4648.8
2018,2,"Eixample",6,"la Sagrada Família","Usat. Euros/m2 construït",3833.1
2018,2,"Eixample",7,"la Dreta de l'Eixample","Usat. Euros/m2 construït",4498.1
2018,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","Usat. Euros/m2 construït",4504.8
2018,2,"Eixample",9,"la Nova Esquerra de l'Eixample","Usat. Euros/m2 construït",4169.9
2018,2,"Eixample",10,"Sant Antoni","Usat. Euros/m2 construït",4176.4
2018,3,"Sants-Montjuïc",11,"el Poble Sec","Usat. Euros/m2 construït",3950.5
2018,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Usat. Euros/m2 construït",1087.5
2018,3,"Sants-Montjuïc",13,"la Marina de Port","Usat. Euros/m2 construït",2961
2018,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Usat. Euros/m2 construït",3952.1
2018,3,"Sants-Montjuïc",15,"Hostafrancs","Usat. Euros/m2 construït",3460.3
2018,3,"Sants-Montjuïc",16,"la Bordeta","Usat. Euros/m2 construït",3277.7
2018,3,"Sants-Montjuïc",17,"Sants - Badal","Usat. Euros/m2 construït",3259.6
2018,3,"Sants-Montjuïc",18,"Sants","Usat. Euros/m2 construït",3165.3
2018,4,"Les Corts",19,"les Corts","Usat. Euros/m2 construït",4184.5
2018,4,"Les Corts",20,"la Maternitat i Sant Ramon","Usat. Euros/m2 construït",4201.4
2018,4,"Les Corts",21,"Pedralbes","Usat. Euros/m2 construït",6254.8
2018,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Usat. Euros/m2 construït",3139.2
2018,5,"Sarrià-Sant Gervasi",23,"Sarrià","Usat. Euros/m2 construït",6020.2
2018,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Usat. Euros/m2 construït",6190
2018,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Usat. Euros/m2 construït",5509
2018,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Usat. Euros/m2 construït",5261.3
2018,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Usat. Euros/m2 construït",5199.4
2018,6,"Gràcia",28,"Vallcarca i els Penitents","Usat. Euros/m2 construït",3728
2018,6,"Gràcia",29,"el Coll","Usat. Euros/m2 construït",3593.5
2018,6,"Gràcia",30,"la Salut","Usat. Euros/m2 construït",4201.8
2018,6,"Gràcia",31,"la Vila de Gràcia","Usat. Euros/m2 construït",4719.3
2018,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Usat. Euros/m2 construït",4330
2018,7,"Horta-Guinardó",33,"el Baix Guinardó","Usat. Euros/m2 construït",3978.8
2018,7,"Horta-Guinardó",34,"Can Baró","Usat. Euros/m2 construït",3266
2018,7,"Horta-Guinardó",35,"el Guinardó","Usat. Euros/m2 construït",2999.4
2018,7,"Horta-Guinardó",36,"la Font d'en Fargues","Usat. Euros/m2 construït",3436.8
2018,7,"Horta-Guinardó",37,"el Carmel","Usat. Euros/m2 construït",2359.7
2018,7,"Horta-Guinardó",38,"la Teixonera","Usat. Euros/m2 construït",2669.2
2018,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Usat. Euros/m2 construït",2392.1
2018,7,"Horta-Guinardó",40,"Montbau","Usat. Euros/m2 construït",2573.4
2018,7,"Horta-Guinardó",41,"la Vall d'Hebron","Usat. Euros/m2 construït",3917.8
2018,7,"Horta-Guinardó",42,"la Clota","Usat. Euros/m2 construït",2611.5
2018,7,"Horta-Guinardó",43,"Horta","Usat. Euros/m2 construït",3079.3
2018,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Usat. Euros/m2 construït",2774.4
2018,8,"Nou Barris",45,"Porta","Usat. Euros/m2 construït",2264.1
2018,8,"Nou Barris",46,"el Turó de la Peira","Usat. Euros/m2 construït",2084.6
2018,8,"Nou Barris",47,"Can Peguera","Usat. Euros/m2 construït",1542
2018,8,"Nou Barris",48,"la Guineueta","Usat. Euros/m2 construït",2464.3
2018,8,"Nou Barris",49,"Canyelles","Usat. Euros/m2 construït",2210.2
2018,8,"Nou Barris",50,"les Roquetes","Usat. Euros/m2 construït",2726.5
2018,8,"Nou Barris",51,"Verdun","Usat. Euros/m2 construït",2394.8
2018,8,"Nou Barris",52,"la Prosperitat","Usat. Euros/m2 construït",2408.6
2018,8,"Nou Barris",53,"la Trinitat Nova","Usat. Euros/m2 construït",1556.1
2018,8,"Nou Barris",54,"Torre Baró","Usat. Euros/m2 construït",709.9
2018,8,"Nou Barris",55,"Ciutat Meridiana","Usat. Euros/m2 construït",1552.2
2018,8,"Nou Barris",56,"Vallbona","Usat. Euros/m2 construït",2160.7
2018,9,"Sant Andreu",57,"la Trinitat Vella","Usat. Euros/m2 construït",2174.9
2018,9,"Sant Andreu",58,"Baró de Viver","Usat. Euros/m2 construït",3196.1
2018,9,"Sant Andreu",59,"el Bon Pastor","Usat. Euros/m2 construït",2224.8
2018,9,"Sant Andreu",60,"Sant Andreu","Usat. Euros/m2 construït",3006.9
2018,9,"Sant Andreu",61,"la Sagrera","Usat. Euros/m2 construït",3753.6
2018,9,"Sant Andreu",62,"el Congrés i els Indians","Usat. Euros/m2 construït",2892.3
2018,9,"Sant Andreu",63,"Navas","Usat. Euros/m2 construït",4546.2
2018,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Usat. Euros/m2 construït",4042.3
2018,10,"Sant Martí",65,"el Clot","Usat. Euros/m2 construït",4362.9
2018,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Usat. Euros/m2 construït",3979
2018,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Usat. Euros/m2 construït",4304
2018,10,"Sant Martí",68,"el Poblenou","Usat. Euros/m2 construït",4311.4
2018,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Usat. Euros/m2 construït",5745.9
2018,10,"Sant Martí",70,"el Besòs i el Maresme","Usat. Euros/m2 construït",2987.7
2018,10,"Sant Martí",71,"Provençals del Poblenou","Usat. Euros/m2 construït",4258.1
2018,10,"Sant Martí",72,"Sant Martí de Provençals","Usat. Euros/m2 construït",3358.2
2018,10,"Sant Martí",73,"la Verneda i la Pau","Usat. Euros/m2 construït",2298.1
